subject_id,scenario_label,action_condition,intimacy_condition,stage,response
b1c06872-389e-51b6-8446-f09036485211,soup,action_2,100,posterior,100
b1c06872-389e-51b6-8446-f09036485211,basketball,action_3,50,prior,100
b1c06872-389e-51b6-8446-f09036485211,basketball,action_3,50,posterior,100
b1c06872-389e-51b6-8446-f09036485211,fair,action_1,75,prior,100
b1c06872-389e-51b6-8446-f09036485211,fair,action_1,75,posterior,100
b1c06872-389e-51b6-8446-f09036485211,oysters,action_2,50,prior,100
b1c06872-389e-51b6-8446-f09036485211,oysters,action_2,50,posterior,0
b1c06872-389e-51b6-8446-f09036485211,cooking,action_0,50,prior,100
b1c06872-389e-51b6-8446-f09036485211,cooking,action_0,50,posterior,0
b1c06872-389e-51b6-8446-f09036485211,brunch,action_3,100,prior,100
b1c06872-389e-51b6-8446-f09036485211,brunch,action_3,100,posterior,100
b1c06872-389e-51b6-8446-f09036485211,driving,action_1,50,prior,100
b1c06872-389e-51b6-8446-f09036485211,driving,action_1,50,posterior,100
b1c06872-389e-51b6-8446-f09036485211,dip,action_0,100,prior,100
b1c06872-389e-51b6-8446-f09036485211,dip,action_0,100,posterior,0
b1c06872-389e-51b6-8446-f09036485211,social,action_2,75,prior,0
b1c06872-389e-51b6-8446-f09036485211,social,action_2,75,posterior,100
b1c06872-389e-51b6-8446-f09036485211,takeout,action_0,0,prior,100
b1c06872-389e-51b6-8446-f09036485211,takeout,action_0,0,posterior,0
b1c06872-389e-51b6-8446-f09036485211,drinks,action_1,0,prior,100
b1c06872-389e-51b6-8446-f09036485211,drinks,action_1,0,posterior,100
b1c06872-389e-51b6-8446-f09036485211,wedding,action_3,0,prior,100
b1c06872-389e-51b6-8446-f09036485211,wedding,action_3,0,posterior,100
b1c06872-389e-51b6-8446-f09036485211,gala,action_1,100,prior,100
b1c06872-389e-51b6-8446-f09036485211,gala,action_1,100,posterior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,fair,action_2,0,prior,0
a1d10715-6ab4-586a-a07e-0c16b0e0c289,fair,action_2,0,posterior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,dip,action_2,75,prior,99
a1d10715-6ab4-586a-a07e-0c16b0e0c289,dip,action_2,75,posterior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,takeout,action_2,50,prior,1
a1d10715-6ab4-586a-a07e-0c16b0e0c289,takeout,action_2,50,posterior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,wedding,action_1,50,prior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,wedding,action_1,50,posterior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,apples,action_3,50,prior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,apples,action_3,50,posterior,99
a1d10715-6ab4-586a-a07e-0c16b0e0c289,basketball,action_0,75,prior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,basketball,action_0,75,posterior,0
a1d10715-6ab4-586a-a07e-0c16b0e0c289,birthday,action_0,50,prior,51
a1d10715-6ab4-586a-a07e-0c16b0e0c289,birthday,action_0,50,posterior,53
a1d10715-6ab4-586a-a07e-0c16b0e0c289,brunch,action_2,100,prior,50
a1d10715-6ab4-586a-a07e-0c16b0e0c289,brunch,action_2,100,posterior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,drinks,action_3,100,prior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,drinks,action_3,100,posterior,99
a1d10715-6ab4-586a-a07e-0c16b0e0c289,oysters,action_0,0,prior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,oysters,action_0,0,posterior,0
a1d10715-6ab4-586a-a07e-0c16b0e0c289,cooking,action_0,100,prior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,cooking,action_0,100,posterior,100
a1d10715-6ab4-586a-a07e-0c16b0e0c289,social,action_1,0,prior,6
a1d10715-6ab4-586a-a07e-0c16b0e0c289,social,action_1,0,posterior,99
a1d10715-6ab4-586a-a07e-0c16b0e0c289,hike,action_1,75,prior,82
a1d10715-6ab4-586a-a07e-0c16b0e0c289,hike,action_1,75,posterior,91
a1d10715-6ab4-586a-a07e-0c16b0e0c289,soup,action_1,100,prior,94
a1d10715-6ab4-586a-a07e-0c16b0e0c289,soup,action_1,100,posterior,91
a1d10715-6ab4-586a-a07e-0c16b0e0c289,driving,action_3,75,prior,86
a1d10715-6ab4-586a-a07e-0c16b0e0c289,driving,action_3,75,posterior,76
a1d10715-6ab4-586a-a07e-0c16b0e0c289,gala,action_3,0,prior,85
a1d10715-6ab4-586a-a07e-0c16b0e0c289,gala,action_3,0,posterior,10
1ae8aa3d-2334-577e-9e16-9c838a82a010,hike,action_2,0,prior,6
1ae8aa3d-2334-577e-9e16-9c838a82a010,hike,action_2,0,posterior,15
1ae8aa3d-2334-577e-9e16-9c838a82a010,driving,action_0,50,prior,34
1ae8aa3d-2334-577e-9e16-9c838a82a010,driving,action_0,50,posterior,91
1ae8aa3d-2334-577e-9e16-9c838a82a010,social,action_2,75,prior,88
1ae8aa3d-2334-577e-9e16-9c838a82a010,social,action_2,75,posterior,100
1ae8aa3d-2334-577e-9e16-9c838a82a010,dip,action_1,0,prior,73
1ae8aa3d-2334-577e-9e16-9c838a82a010,dip,action_1,0,posterior,100
1ae8aa3d-2334-577e-9e16-9c838a82a010,brunch,action_3,0,prior,65
1ae8aa3d-2334-577e-9e16-9c838a82a010,brunch,action_3,0,posterior,96
1ae8aa3d-2334-577e-9e16-9c838a82a010,cooking,action_2,100,prior,87
1ae8aa3d-2334-577e-9e16-9c838a82a010,cooking,action_2,100,posterior,94
1ae8aa3d-2334-577e-9e16-9c838a82a010,apples,action_1,75,prior,28
1ae8aa3d-2334-577e-9e16-9c838a82a010,apples,action_1,75,posterior,40
1ae8aa3d-2334-577e-9e16-9c838a82a010,fair,action_0,75,prior,21
1ae8aa3d-2334-577e-9e16-9c838a82a010,fair,action_0,75,posterior,21
1ae8aa3d-2334-577e-9e16-9c838a82a010,birthday,action_3,50,prior,75
1ae8aa3d-2334-577e-9e16-9c838a82a010,birthday,action_3,50,posterior,85
1ae8aa3d-2334-577e-9e16-9c838a82a010,oysters,action_3,100,prior,100
1ae8aa3d-2334-577e-9e16-9c838a82a010,oysters,action_3,100,posterior,100
1ae8aa3d-2334-577e-9e16-9c838a82a010,takeout,action_0,100,prior,92
1ae8aa3d-2334-577e-9e16-9c838a82a010,takeout,action_0,100,posterior,55
1ae8aa3d-2334-577e-9e16-9c838a82a010,gala,action_2,50,prior,6
1ae8aa3d-2334-577e-9e16-9c838a82a010,gala,action_2,50,posterior,99
1ae8aa3d-2334-577e-9e16-9c838a82a010,soup,action_1,50,prior,25
1ae8aa3d-2334-577e-9e16-9c838a82a010,soup,action_1,50,posterior,95
1ae8aa3d-2334-577e-9e16-9c838a82a010,wedding,action_1,100,prior,84
1ae8aa3d-2334-577e-9e16-9c838a82a010,wedding,action_1,100,posterior,98
1ae8aa3d-2334-577e-9e16-9c838a82a010,drinks,action_3,75,prior,77
1ae8aa3d-2334-577e-9e16-9c838a82a010,drinks,action_3,75,posterior,89
1ae8aa3d-2334-577e-9e16-9c838a82a010,basketball,action_0,0,prior,37
1ae8aa3d-2334-577e-9e16-9c838a82a010,basketball,action_0,0,posterior,8
30463616-7e37-5b7f-9afd-77bcbcabe56f,wedding,action_0,75,prior,62
30463616-7e37-5b7f-9afd-77bcbcabe56f,wedding,action_0,75,posterior,7
30463616-7e37-5b7f-9afd-77bcbcabe56f,takeout,action_1,75,prior,63
30463616-7e37-5b7f-9afd-77bcbcabe56f,takeout,action_1,75,posterior,71
30463616-7e37-5b7f-9afd-77bcbcabe56f,gala,action_2,50,prior,0
30463616-7e37-5b7f-9afd-77bcbcabe56f,gala,action_2,50,posterior,100
30463616-7e37-5b7f-9afd-77bcbcabe56f,driving,action_2,100,prior,70
30463616-7e37-5b7f-9afd-77bcbcabe56f,driving,action_2,100,posterior,99
30463616-7e37-5b7f-9afd-77bcbcabe56f,soup,action_1,0,prior,34
30463616-7e37-5b7f-9afd-77bcbcabe56f,soup,action_1,0,posterior,86
30463616-7e37-5b7f-9afd-77bcbcabe56f,social,action_0,50,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,social,action_0,50,posterior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,drinks,action_3,0,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,drinks,action_3,0,posterior,84
30463616-7e37-5b7f-9afd-77bcbcabe56f,dip,action_1,100,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,dip,action_1,100,posterior,79
30463616-7e37-5b7f-9afd-77bcbcabe56f,birthday,action_3,75,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,birthday,action_3,75,posterior,58
30463616-7e37-5b7f-9afd-77bcbcabe56f,apples,action_2,75,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,apples,action_2,75,posterior,62
30463616-7e37-5b7f-9afd-77bcbcabe56f,brunch,action_2,0,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,brunch,action_2,0,posterior,58
30463616-7e37-5b7f-9afd-77bcbcabe56f,oysters,action_3,50,prior,81
30463616-7e37-5b7f-9afd-77bcbcabe56f,oysters,action_3,50,posterior,98
30463616-7e37-5b7f-9afd-77bcbcabe56f,fair,action_1,50,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,fair,action_1,50,posterior,63
30463616-7e37-5b7f-9afd-77bcbcabe56f,basketball,action_3,100,prior,58
30463616-7e37-5b7f-9afd-77bcbcabe56f,basketball,action_3,100,posterior,86
30463616-7e37-5b7f-9afd-77bcbcabe56f,cooking,action_0,0,prior,100
30463616-7e37-5b7f-9afd-77bcbcabe56f,cooking,action_0,0,posterior,6
30463616-7e37-5b7f-9afd-77bcbcabe56f,hike,action_0,100,prior,50
30463616-7e37-5b7f-9afd-77bcbcabe56f,hike,action_0,100,posterior,0
3f850aea-29bc-51b3-bd58-d91a5f32c335,brunch,action_3,75,prior,50
3f850aea-29bc-51b3-bd58-d91a5f32c335,brunch,action_3,75,posterior,50
3f850aea-29bc-51b3-bd58-d91a5f32c335,basketball,action_3,0,prior,72
3f850aea-29bc-51b3-bd58-d91a5f32c335,basketball,action_3,0,posterior,74
3f850aea-29bc-51b3-bd58-d91a5f32c335,hike,action_1,100,prior,47
3f850aea-29bc-51b3-bd58-d91a5f32c335,hike,action_1,100,posterior,53
3f850aea-29bc-51b3-bd58-d91a5f32c335,soup,action_2,75,prior,19
3f850aea-29bc-51b3-bd58-d91a5f32c335,soup,action_2,75,posterior,87
3f850aea-29bc-51b3-bd58-d91a5f32c335,social,action_2,50,prior,61
3f850aea-29bc-51b3-bd58-d91a5f32c335,social,action_2,50,posterior,75
3f850aea-29bc-51b3-bd58-d91a5f32c335,gala,action_1,75,prior,80
3f850aea-29bc-51b3-bd58-d91a5f32c335,gala,action_1,75,posterior,81
3f850aea-29bc-51b3-bd58-d91a5f32c335,birthday,action_3,50,prior,50
3f850aea-29bc-51b3-bd58-d91a5f32c335,birthday,action_3,50,posterior,69
3f850aea-29bc-51b3-bd58-d91a5f32c335,apples,action_0,50,prior,73
3f850aea-29bc-51b3-bd58-d91a5f32c335,apples,action_0,50,posterior,22
3f850aea-29bc-51b3-bd58-d91a5f32c335,cooking,action_0,0,prior,81
3f850aea-29bc-51b3-bd58-d91a5f32c335,cooking,action_0,0,posterior,18
3f850aea-29bc-51b3-bd58-d91a5f32c335,dip,action_0,75,prior,78
3f850aea-29bc-51b3-bd58-d91a5f32c335,dip,action_0,75,posterior,11
3f850aea-29bc-51b3-bd58-d91a5f32c335,drinks,action_0,100,prior,68
3f850aea-29bc-51b3-bd58-d91a5f32c335,drinks,action_0,100,posterior,12
3f850aea-29bc-51b3-bd58-d91a5f32c335,takeout,action_3,100,prior,79
3f850aea-29bc-51b3-bd58-d91a5f32c335,takeout,action_3,100,posterior,87
3f850aea-29bc-51b3-bd58-d91a5f32c335,oysters,action_2,0,prior,88
3f850aea-29bc-51b3-bd58-d91a5f32c335,oysters,action_2,0,posterior,12
3f850aea-29bc-51b3-bd58-d91a5f32c335,fair,action_1,50,prior,85
3f850aea-29bc-51b3-bd58-d91a5f32c335,fair,action_1,50,posterior,69
3f850aea-29bc-51b3-bd58-d91a5f32c335,wedding,action_2,100,prior,86
3f850aea-29bc-51b3-bd58-d91a5f32c335,wedding,action_2,100,posterior,88
3f850aea-29bc-51b3-bd58-d91a5f32c335,driving,action_1,0,prior,69
3f850aea-29bc-51b3-bd58-d91a5f32c335,driving,action_1,0,posterior,80
111ee8e0-02a7-5eba-8842-c988084276a6,basketball,action_0,75,prior,72
111ee8e0-02a7-5eba-8842-c988084276a6,basketball,action_0,75,posterior,16
111ee8e0-02a7-5eba-8842-c988084276a6,takeout,action_2,50,prior,57
111ee8e0-02a7-5eba-8842-c988084276a6,takeout,action_2,50,posterior,91
111ee8e0-02a7-5eba-8842-c988084276a6,gala,action_1,100,prior,81
111ee8e0-02a7-5eba-8842-c988084276a6,gala,action_1,100,posterior,100
111ee8e0-02a7-5eba-8842-c988084276a6,brunch,action_2,75,prior,58
111ee8e0-02a7-5eba-8842-c988084276a6,brunch,action_2,75,posterior,98
111ee8e0-02a7-5eba-8842-c988084276a6,soup,action_0,50,prior,47
111ee8e0-02a7-5eba-8842-c988084276a6,soup,action_0,50,posterior,13
111ee8e0-02a7-5eba-8842-c988084276a6,oysters,action_1,0,prior,60
111ee8e0-02a7-5eba-8842-c988084276a6,oysters,action_1,0,posterior,84
111ee8e0-02a7-5eba-8842-c988084276a6,wedding,action_1,50,prior,75
111ee8e0-02a7-5eba-8842-c988084276a6,wedding,action_1,50,posterior,87
111ee8e0-02a7-5eba-8842-c988084276a6,drinks,action_3,50,prior,87
111ee8e0-02a7-5eba-8842-c988084276a6,drinks,action_3,50,posterior,100
111ee8e0-02a7-5eba-8842-c988084276a6,fair,action_3,100,prior,29
111ee8e0-02a7-5eba-8842-c988084276a6,fair,action_3,100,posterior,88
111ee8e0-02a7-5eba-8842-c988084276a6,hike,action_3,0,prior,61
111ee8e0-02a7-5eba-8842-c988084276a6,hike,action_3,0,posterior,93
111ee8e0-02a7-5eba-8842-c988084276a6,dip,action_0,100,prior,71
111ee8e0-02a7-5eba-8842-c988084276a6,dip,action_0,100,posterior,17
111ee8e0-02a7-5eba-8842-c988084276a6,social,action_2,0,prior,62
111ee8e0-02a7-5eba-8842-c988084276a6,social,action_2,0,posterior,96
111ee8e0-02a7-5eba-8842-c988084276a6,cooking,action_3,75,prior,74
111ee8e0-02a7-5eba-8842-c988084276a6,cooking,action_3,75,posterior,86
111ee8e0-02a7-5eba-8842-c988084276a6,driving,action_0,0,prior,60
111ee8e0-02a7-5eba-8842-c988084276a6,driving,action_0,0,posterior,4
111ee8e0-02a7-5eba-8842-c988084276a6,birthday,action_2,100,prior,53
111ee8e0-02a7-5eba-8842-c988084276a6,birthday,action_2,100,posterior,89
111ee8e0-02a7-5eba-8842-c988084276a6,apples,action_1,75,prior,64
111ee8e0-02a7-5eba-8842-c988084276a6,apples,action_1,75,posterior,70
77186c69-7f40-561c-a197-a8ce598f1116,driving,action_2,100,prior,50
77186c69-7f40-561c-a197-a8ce598f1116,driving,action_2,100,posterior,0
77186c69-7f40-561c-a197-a8ce598f1116,drinks,action_2,0,prior,0
77186c69-7f40-561c-a197-a8ce598f1116,drinks,action_2,0,posterior,75
77186c69-7f40-561c-a197-a8ce598f1116,wedding,action_0,50,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,wedding,action_0,50,posterior,0
77186c69-7f40-561c-a197-a8ce598f1116,cooking,action_1,50,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,cooking,action_1,50,posterior,75
77186c69-7f40-561c-a197-a8ce598f1116,birthday,action_1,100,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,birthday,action_1,100,posterior,0
77186c69-7f40-561c-a197-a8ce598f1116,oysters,action_2,50,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,oysters,action_2,50,posterior,100
77186c69-7f40-561c-a197-a8ce598f1116,apples,action_0,0,prior,0
77186c69-7f40-561c-a197-a8ce598f1116,apples,action_0,0,posterior,0
77186c69-7f40-561c-a197-a8ce598f1116,soup,action_3,100,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,soup,action_3,100,posterior,100
77186c69-7f40-561c-a197-a8ce598f1116,social,action_1,0,prior,0
77186c69-7f40-561c-a197-a8ce598f1116,social,action_1,0,posterior,100
77186c69-7f40-561c-a197-a8ce598f1116,basketball,action_2,75,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,basketball,action_2,75,posterior,100
77186c69-7f40-561c-a197-a8ce598f1116,takeout,action_3,50,prior,0
77186c69-7f40-561c-a197-a8ce598f1116,takeout,action_3,50,posterior,100
77186c69-7f40-561c-a197-a8ce598f1116,dip,action_3,75,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,dip,action_3,75,posterior,100
77186c69-7f40-561c-a197-a8ce598f1116,gala,action_0,100,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,gala,action_0,100,posterior,0
77186c69-7f40-561c-a197-a8ce598f1116,brunch,action_1,75,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,brunch,action_1,75,posterior,0
77186c69-7f40-561c-a197-a8ce598f1116,hike,action_0,75,prior,100
77186c69-7f40-561c-a197-a8ce598f1116,hike,action_0,75,posterior,0
77186c69-7f40-561c-a197-a8ce598f1116,fair,action_3,0,prior,0
77186c69-7f40-561c-a197-a8ce598f1116,fair,action_3,0,posterior,100
f419ff22-01e4-56e6-95ff-177b51f944e3,cooking,action_1,100,prior,100
f419ff22-01e4-56e6-95ff-177b51f944e3,cooking,action_1,100,posterior,100
f419ff22-01e4-56e6-95ff-177b51f944e3,driving,action_0,50,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,driving,action_0,50,posterior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,hike,action_0,100,prior,25
f419ff22-01e4-56e6-95ff-177b51f944e3,hike,action_0,100,posterior,5
f419ff22-01e4-56e6-95ff-177b51f944e3,brunch,action_3,0,prior,37
f419ff22-01e4-56e6-95ff-177b51f944e3,brunch,action_3,0,posterior,71
f419ff22-01e4-56e6-95ff-177b51f944e3,takeout,action_2,0,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,takeout,action_2,0,posterior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,oysters,action_1,0,prior,72
f419ff22-01e4-56e6-95ff-177b51f944e3,oysters,action_1,0,posterior,90
f419ff22-01e4-56e6-95ff-177b51f944e3,fair,action_3,100,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,fair,action_3,100,posterior,83
f419ff22-01e4-56e6-95ff-177b51f944e3,soup,action_1,75,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,soup,action_1,75,posterior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,basketball,action_0,0,prior,78
f419ff22-01e4-56e6-95ff-177b51f944e3,basketball,action_0,0,posterior,23
f419ff22-01e4-56e6-95ff-177b51f944e3,birthday,action_1,50,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,birthday,action_1,50,posterior,71
f419ff22-01e4-56e6-95ff-177b51f944e3,apples,action_2,100,prior,63
f419ff22-01e4-56e6-95ff-177b51f944e3,apples,action_2,100,posterior,70
f419ff22-01e4-56e6-95ff-177b51f944e3,wedding,action_0,75,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,wedding,action_0,75,posterior,15
f419ff22-01e4-56e6-95ff-177b51f944e3,social,action_2,50,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,social,action_2,50,posterior,77
f419ff22-01e4-56e6-95ff-177b51f944e3,drinks,action_3,75,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,drinks,action_3,75,posterior,80
f419ff22-01e4-56e6-95ff-177b51f944e3,dip,action_2,75,prior,50
f419ff22-01e4-56e6-95ff-177b51f944e3,dip,action_2,75,posterior,97
f419ff22-01e4-56e6-95ff-177b51f944e3,gala,action_3,50,prior,49
f419ff22-01e4-56e6-95ff-177b51f944e3,gala,action_3,50,posterior,87
645067a5-14d7-50a1-9387-37373086e179,dip,action_1,100,prior,67
645067a5-14d7-50a1-9387-37373086e179,dip,action_1,100,posterior,68
645067a5-14d7-50a1-9387-37373086e179,cooking,action_0,75,prior,68
645067a5-14d7-50a1-9387-37373086e179,cooking,action_0,75,posterior,54
645067a5-14d7-50a1-9387-37373086e179,hike,action_0,0,prior,73
645067a5-14d7-50a1-9387-37373086e179,hike,action_0,0,posterior,83
645067a5-14d7-50a1-9387-37373086e179,drinks,action_0,50,prior,17
645067a5-14d7-50a1-9387-37373086e179,drinks,action_0,50,posterior,16
645067a5-14d7-50a1-9387-37373086e179,soup,action_1,50,prior,94
645067a5-14d7-50a1-9387-37373086e179,soup,action_1,50,posterior,50
645067a5-14d7-50a1-9387-37373086e179,basketball,action_1,75,prior,50
645067a5-14d7-50a1-9387-37373086e179,basketball,action_1,75,posterior,88
645067a5-14d7-50a1-9387-37373086e179,social,action_3,0,prior,50
645067a5-14d7-50a1-9387-37373086e179,social,action_3,0,posterior,50
645067a5-14d7-50a1-9387-37373086e179,wedding,action_2,50,prior,50
645067a5-14d7-50a1-9387-37373086e179,wedding,action_2,50,posterior,50
645067a5-14d7-50a1-9387-37373086e179,birthday,action_3,100,prior,71
645067a5-14d7-50a1-9387-37373086e179,birthday,action_3,100,posterior,81
645067a5-14d7-50a1-9387-37373086e179,takeout,action_3,50,prior,14
645067a5-14d7-50a1-9387-37373086e179,takeout,action_3,50,posterior,80
645067a5-14d7-50a1-9387-37373086e179,driving,action_1,0,prior,86
645067a5-14d7-50a1-9387-37373086e179,driving,action_1,0,posterior,7
645067a5-14d7-50a1-9387-37373086e179,fair,action_0,100,prior,93
645067a5-14d7-50a1-9387-37373086e179,fair,action_0,100,posterior,83
645067a5-14d7-50a1-9387-37373086e179,oysters,action_2,0,prior,88
645067a5-14d7-50a1-9387-37373086e179,oysters,action_2,0,posterior,51
645067a5-14d7-50a1-9387-37373086e179,apples,action_2,75,prior,50
645067a5-14d7-50a1-9387-37373086e179,apples,action_2,75,posterior,50
645067a5-14d7-50a1-9387-37373086e179,brunch,action_3,75,prior,50
645067a5-14d7-50a1-9387-37373086e179,brunch,action_3,75,posterior,50
645067a5-14d7-50a1-9387-37373086e179,gala,action_2,100,prior,50
645067a5-14d7-50a1-9387-37373086e179,gala,action_2,100,posterior,92
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,brunch,action_2,0,prior,18
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,brunch,action_2,0,posterior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,cooking,action_0,0,prior,79
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,cooking,action_0,0,posterior,14
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,oysters,action_0,75,prior,91
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,oysters,action_0,75,posterior,93
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,gala,action_2,100,prior,94
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,gala,action_2,100,posterior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,basketball,action_3,50,prior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,basketball,action_3,50,posterior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,soup,action_1,100,prior,64
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,soup,action_1,100,posterior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,birthday,action_2,75,prior,50
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,birthday,action_2,75,posterior,50
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,apples,action_3,75,prior,86
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,apples,action_3,75,posterior,82
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,wedding,action_3,0,prior,79
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,wedding,action_3,0,posterior,26
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,drinks,action_1,50,prior,78
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,drinks,action_1,50,posterior,85
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,dip,action_1,75,prior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,dip,action_1,75,posterior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,driving,action_0,100,prior,50
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,driving,action_0,100,posterior,75
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,hike,action_2,50,prior,0
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,hike,action_2,50,posterior,69
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,social,action_3,100,prior,50
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,social,action_3,100,posterior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,fair,action_1,0,prior,72
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,fair,action_1,0,posterior,100
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,takeout,action_0,50,prior,75
1f2eb85b-e273-5340-9cdb-36d4e3780fbf,takeout,action_0,50,posterior,23
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,fair,action_3,50,prior,17
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,fair,action_3,50,posterior,86
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,oysters,action_2,75,prior,80
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,oysters,action_2,75,posterior,15
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,apples,action_0,50,prior,50
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,apples,action_0,50,posterior,28
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,social,action_1,50,prior,36
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,social,action_1,50,posterior,98
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,birthday,action_2,0,prior,66
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,birthday,action_2,0,posterior,92
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,hike,action_0,100,prior,19
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,hike,action_0,100,posterior,82
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,drinks,action_2,50,prior,70
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,drinks,action_2,50,posterior,91
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,wedding,action_0,75,prior,73
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,wedding,action_0,75,posterior,2
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,takeout,action_3,75,prior,49
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,takeout,action_3,75,posterior,28
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,gala,action_1,0,prior,8
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,gala,action_1,0,posterior,96
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,dip,action_3,100,prior,85
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,dip,action_3,100,posterior,88
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,brunch,action_1,100,prior,50
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,brunch,action_1,100,posterior,96
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,soup,action_0,0,prior,70
1cbc0dfc-e107-5a51-92dd-fd7fbdd53ed4,soup,action_0,0,posterior,76
