subject_id,scenario_label,intimacy_condition,reward_condition,action_0,action_1,action_2,action_3
5759e132-ec44-5413-86c4-0f0d499f6b3c,brunch,75,low,0.48,0.25,0.17,0.1
5759e132-ec44-5413-86c4-0f0d499f6b3c,driving,75,high,0.03,0.51,0.33,0.13
5759e132-ec44-5413-86c4-0f0d499f6b3c,soup,100,high,0.03,0.12,0.31,0.54
5759e132-ec44-5413-86c4-0f0d499f6b3c,social,50,low,0.69,0.2,0.1,0.01
5759e132-ec44-5413-86c4-0f0d499f6b3c,oysters,75,low,0.27,0.58,0.15,0
5759e132-ec44-5413-86c4-0f0d499f6b3c,drinks,100,high,0,0.32,0.13,0.55
5759e132-ec44-5413-86c4-0f0d499f6b3c,dip,50,high,0.16,0.8,0.04,0
5759e132-ec44-5413-86c4-0f0d499f6b3c,basketball,100,low,0.29,0.55,0.16,0
5759e132-ec44-5413-86c4-0f0d499f6b3c,birthday,50,low,0.35,0.62,0.03,0
5759e132-ec44-5413-86c4-0f0d499f6b3c,cooking,0,high,0,0.58,0.38,0.04
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,basketball,75,high,0.2,0.26,0.38,0.16
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,dip,50,low,0.46,0.24,0.24,0.06
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,driving,50,high,0.33,0.47,0.13,0.07
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,fair,100,high,0.16,0.16,0.27,0.41
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,social,100,low,0.6,0.16,0.11,0.13
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,wedding,75,low,0.52,0.16,0.16,0.16
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,gala,100,low,0.74,0.09,0.08,0.09
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,oysters,50,low,0.65,0.17,0.11,0.07
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,soup,75,low,0.55,0.21,0.07,0.17
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,apples,0,high,0.9,0.07,0.02,0.01
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,birthday,0,high,0.7,0.17,0.12,0.01
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,cooking,75,high,0.16,0.6,0.16,0.08
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,drinks,0,low,0.96,0.03,0.01,0
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,hike,0,low,0.84,0.09,0.05,0.02
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,brunch,100,high,0.12,0.12,0.14,0.62
22b1c4b4-6e78-5c0d-bd6f-6bee880cba46,takeout,50,high,0.2,0.5,0.2,0.1
9d8068da-6426-58cc-98ed-cb465d02a5aa,driving,75,high,0.14,0.45,0.26,0.15
9d8068da-6426-58cc-98ed-cb465d02a5aa,social,0,low,0.65,0.15,0.1,0.1
9d8068da-6426-58cc-98ed-cb465d02a5aa,hike,0,high,0.25,0.49,0.15,0.11
9d8068da-6426-58cc-98ed-cb465d02a5aa,takeout,50,high,0.27,0.5,0.17,0.06
9d8068da-6426-58cc-98ed-cb465d02a5aa,birthday,100,high,0.05,0.27,0.47,0.21
9d8068da-6426-58cc-98ed-cb465d02a5aa,fair,50,low,0.34,0.41,0.15,0.1
9d8068da-6426-58cc-98ed-cb465d02a5aa,cooking,0,low,0.4,0.4,0.15,0.05
9d8068da-6426-58cc-98ed-cb465d02a5aa,soup,50,low,0.35,0.4,0.15,0.1
9d8068da-6426-58cc-98ed-cb465d02a5aa,dip,50,high,0.16,0.55,0.2,0.09
9d8068da-6426-58cc-98ed-cb465d02a5aa,oysters,100,low,0.1,0.25,0.29,0.36
9d8068da-6426-58cc-98ed-cb465d02a5aa,wedding,0,high,0.59,0.26,0.1,0.05
9d8068da-6426-58cc-98ed-cb465d02a5aa,gala,75,low,0.6,0.2,0.1,0.1
9d8068da-6426-58cc-98ed-cb465d02a5aa,basketball,100,high,0.05,0.35,0.45,0.15
9d8068da-6426-58cc-98ed-cb465d02a5aa,drinks,100,low,0.55,0.2,0.15,0.1
9d8068da-6426-58cc-98ed-cb465d02a5aa,brunch,75,low,0.35,0.3,0.2,0.15
9d8068da-6426-58cc-98ed-cb465d02a5aa,apples,75,high,0.1,0.39,0.31,0.2
47542b40-1fbb-5440-9d1c-10a6fca38e1f,brunch,50,high,0,0.58,0.4,0.02
47542b40-1fbb-5440-9d1c-10a6fca38e1f,driving,100,high,0.51,0,0,0.49
47542b40-1fbb-5440-9d1c-10a6fca38e1f,apples,75,low,0.95,0,0,0.05
47542b40-1fbb-5440-9d1c-10a6fca38e1f,dip,75,high,0,1,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,takeout,100,low,0.88,0.09,0.03,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,wedding,100,high,0,0,0.5,0.5
47542b40-1fbb-5440-9d1c-10a6fca38e1f,soup,0,low,1,0,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,fair,50,low,0.5,0.5,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,basketball,0,low,1,0,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,gala,0,high,0.62,0.38,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,oysters,100,low,1,0,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,hike,50,high,0.5,0.5,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,drinks,75,low,0.89,0,0.06,0.05
47542b40-1fbb-5440-9d1c-10a6fca38e1f,cooking,0,high,0,1,0,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,birthday,75,high,0,0.51,0.49,0
47542b40-1fbb-5440-9d1c-10a6fca38e1f,social,50,low,1,0,0,0
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,social,100,high,0,0.34,0.33,0.33
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,wedding,75,high,0.25,0.25,0.25,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,brunch,0,high,0.5,0,0.5,0
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,oysters,0,high,0,0,0.5,0.5
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,birthday,0,low,0.33,0.33,0.17,0.17
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,fair,100,high,0,0.34,0.33,0.33
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,hike,75,low,0.34,0.33,0,0.33
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,apples,100,low,0.34,0.33,0.33,0
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,gala,50,low,0.25,0.25,0.25,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,drinks,75,high,0.25,0.25,0.25,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,cooking,75,low,0.25,0.25,0.25,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,takeout,0,low,0.34,0.33,0,0.33
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,basketball,50,low,0.25,0.25,0.25,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,driving,50,high,0.51,0.49,0,0
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,soup,100,low,0.25,0.25,0.25,0.25
19d323a7-f567-5e3d-bfee-b4ded7a46a5d,dip,50,high,0.51,0,0,0.49
6e28deed-e8a5-5901-b89e-daecf0877975,oysters,100,high,0.06,0.05,0.43,0.46
6e28deed-e8a5-5901-b89e-daecf0877975,cooking,75,low,0.68,0.07,0.09,0.16
6e28deed-e8a5-5901-b89e-daecf0877975,driving,0,low,0.4,0.52,0.04,0.04
6e28deed-e8a5-5901-b89e-daecf0877975,gala,75,low,0.52,0.16,0.16,0.16
6e28deed-e8a5-5901-b89e-daecf0877975,drinks,50,low,0.52,0.16,0.16,0.16
6e28deed-e8a5-5901-b89e-daecf0877975,hike,0,low,0.52,0.16,0.16,0.16
6e28deed-e8a5-5901-b89e-daecf0877975,basketball,0,high,0.18,0.46,0.18,0.18
6e28deed-e8a5-5901-b89e-daecf0877975,brunch,100,high,0.17,0.17,0.17,0.49
6e28deed-e8a5-5901-b89e-daecf0877975,soup,50,low,0.58,0.28,0.07,0.07
6e28deed-e8a5-5901-b89e-daecf0877975,fair,50,high,0.14,0.58,0.14,0.14
6e28deed-e8a5-5901-b89e-daecf0877975,social,75,high,0.13,0.13,0.48,0.26
6e28deed-e8a5-5901-b89e-daecf0877975,dip,100,low,0.58,0.14,0.14,0.14
6e28deed-e8a5-5901-b89e-daecf0877975,apples,100,low,0.52,0.16,0.16,0.16
6e28deed-e8a5-5901-b89e-daecf0877975,takeout,50,high,0.12,0.64,0.12,0.12
6e28deed-e8a5-5901-b89e-daecf0877975,birthday,75,high,0.07,0.5,0.36,0.07
6e28deed-e8a5-5901-b89e-daecf0877975,wedding,0,high,0.1,0.58,0.22,0.1
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,wedding,50,low,0.25,0.12,0.43,0.2
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,oysters,100,low,0.06,0.18,0.38,0.38
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,fair,100,high,0,0,0.5,0.5
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,takeout,0,low,1,0,0,0
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,driving,100,high,0,0.82,0,0.18
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,soup,0,high,0,1,0,0
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,hike,50,low,0.21,0.37,0.21,0.21
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,dip,0,low,1,0,0,0
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,social,50,high,0,0.88,0.12,0
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,basketball,100,low,0,0.75,0.23,0.02
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,gala,50,high,0,0.19,0.81,0
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,apples,0,high,0,0.71,0.2,0.09
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,brunch,75,low,0.64,0,0.04,0.32
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,cooking,75,low,0.93,0,0.06,0.01
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,birthday,75,high,0,0,0.5,0.5
cf26f4da-0a4e-5a6a-b3be-e13f81e4661b,drinks,75,high,0.57,0.43,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,dip,0,low,0,1,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,social,50,low,1,0,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,apples,0,high,0.6,0.4,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,oysters,0,low,1,0,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,hike,75,low,1,0,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,gala,50,low,1,0,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,fair,100,low,0,1,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,cooking,75,high,0,1,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,drinks,75,high,0,0,1,0
31f4637c-d1b6-5e1e-9293-382cd082326f,wedding,0,high,0,1,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,brunch,50,high,0,1,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,birthday,75,low,0,0.5,0.5,0
31f4637c-d1b6-5e1e-9293-382cd082326f,soup,100,high,1,0,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,basketball,100,high,0,1,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,driving,100,low,0,1,0,0
31f4637c-d1b6-5e1e-9293-382cd082326f,takeout,50,high,0,1,0,0
d847c1ab-03f1-5c32-bc70-e304793fe6a6,takeout,0,high,0.11,0.55,0.34,0
d847c1ab-03f1-5c32-bc70-e304793fe6a6,dip,75,high,0,0.26,0.61,0.13
d847c1ab-03f1-5c32-bc70-e304793fe6a6,apples,0,low,0.77,0.23,0,0
d847c1ab-03f1-5c32-bc70-e304793fe6a6,gala,75,low,0.76,0.13,0.09,0.02
d847c1ab-03f1-5c32-bc70-e304793fe6a6,driving,75,low,0.6,0.35,0,0.05
d847c1ab-03f1-5c32-bc70-e304793fe6a6,social,0,low,1,0,0,0
d847c1ab-03f1-5c32-bc70-e304793fe6a6,wedding,100,high,0.11,0.39,0.2,0.3
d847c1ab-03f1-5c32-bc70-e304793fe6a6,cooking,100,low,0.86,0.05,0.09,0
d847c1ab-03f1-5c32-bc70-e304793fe6a6,fair,0,high,0,0.84,0.14,0.02
d847c1ab-03f1-5c32-bc70-e304793fe6a6,drinks,100,low,0.06,0.47,0.22,0.25
d847c1ab-03f1-5c32-bc70-e304793fe6a6,oysters,50,high,0.86,0.06,0.08,0
d847c1ab-03f1-5c32-bc70-e304793fe6a6,brunch,50,low,0.06,0.7,0.15,0.09
d847c1ab-03f1-5c32-bc70-e304793fe6a6,birthday,50,low,0.06,0.71,0.23,0
d847c1ab-03f1-5c32-bc70-e304793fe6a6,basketball,50,high,0.02,0.81,0.14,0.03
d847c1ab-03f1-5c32-bc70-e304793fe6a6,hike,75,high,0.07,0.36,0.44,0.13
d847c1ab-03f1-5c32-bc70-e304793fe6a6,soup,100,high,0.07,0.34,0,0.59
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,soup,0,high,0.9,0,0,0.1
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,takeout,0,low,0.45,0.55,0,0
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,fair,75,low,0.12,0.3,0.06,0.52
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,hike,75,high,0.05,0.13,0.45,0.37
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,birthday,100,low,0.58,0.14,0.14,0.14
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,driving,0,low,0.56,0.44,0,0
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,social,50,high,0.36,0.24,0.4,0
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,dip,100,high,0.2,0.35,0.45,0
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,brunch,75,low,0,0.22,0.21,0.57
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,cooking,50,low,0,0.48,0.52,0
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,drinks,75,high,0,0.24,0.04,0.72
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,apples,100,low,1,0,0,0
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,wedding,0,high,0.42,0.25,0.16,0.17
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,basketball,50,low,1,0,0,0
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,gala,50,high,0.05,0.15,0.2,0.6
4a62653b-bf4f-50cc-9a42-b5bf7de627c0,oysters,100,high,0.2,0.25,0.5,0.05
b025de8f-24ee-507e-8eb0-d0edce5d2a93,soup,0,low,0.9,0.08,0.02,0
b025de8f-24ee-507e-8eb0-d0edce5d2a93,birthday,50,high,0.07,0.54,0.34,0.05
b025de8f-24ee-507e-8eb0-d0edce5d2a93,social,0,high,0.41,0.56,0.03,0
b025de8f-24ee-507e-8eb0-d0edce5d2a93,basketball,75,low,0.13,0.36,0.3,0.21
b025de8f-24ee-507e-8eb0-d0edce5d2a93,driving,75,high,0.07,0.7,0.17,0.06
b025de8f-24ee-507e-8eb0-d0edce5d2a93,hike,100,low,0.23,0.16,0.29,0.32
b025de8f-24ee-507e-8eb0-d0edce5d2a93,apples,0,high,0.48,0.39,0.13,0
b025de8f-24ee-507e-8eb0-d0edce5d2a93,wedding,0,low,0.98,0.01,0.01,0
b025de8f-24ee-507e-8eb0-d0edce5d2a93,takeout,50,low,0.33,0.57,0.1,0
b025de8f-24ee-507e-8eb0-d0edce5d2a93,fair,50,low,0.39,0.53,0.08,0
b025de8f-24ee-507e-8eb0-d0edce5d2a93,brunch,50,high,0.32,0.23,0.32,0.13
b025de8f-24ee-507e-8eb0-d0edce5d2a93,cooking,100,high,0.03,0.57,0.39,0.01
b025de8f-24ee-507e-8eb0-d0edce5d2a93,gala,75,high,0.07,0.16,0.56,0.21
b025de8f-24ee-507e-8eb0-d0edce5d2a93,drinks,100,high,0,0.3,0.57,0.13
b025de8f-24ee-507e-8eb0-d0edce5d2a93,oysters,75,low,0.58,0.42,0,0
b025de8f-24ee-507e-8eb0-d0edce5d2a93,dip,100,low,0.53,0.46,0.01,0
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,hike,50,low,0.56,0.33,0.1,0.01
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,apples,50,high,0.2,0.35,0.37,0.08
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,basketball,100,high,0.06,0.12,0.42,0.4
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,brunch,50,low,0.26,0.5,0.18,0.06
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,dip,75,low,0.4,0.34,0.16,0.1
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,wedding,100,low,0.23,0.15,0.38,0.24
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,social,0,high,0.85,0.11,0.03,0.01
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,driving,100,low,0.36,0.25,0.3,0.09
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,cooking,0,low,0.27,0.59,0.14,0
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,gala,0,low,0.76,0.2,0.02,0.02
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,birthday,75,low,0.19,0.79,0.02,0
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,fair,0,high,0.1,0.87,0.03,0
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,drinks,50,high,0.19,0.77,0.04,0
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,takeout,75,high,0.06,0.94,0,0
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,oysters,75,high,0.09,0.9,0,0.01
d5258047-de46-5fb3-b9e2-a4fb3cd57d94,soup,100,high,0.28,0.37,0.35,0
94c54958-f4df-594b-9614-e55ac75e0ad5,takeout,0,low,0.41,0.51,0.08,0
94c54958-f4df-594b-9614-e55ac75e0ad5,soup,75,low,0.62,0.19,0.19,0
94c54958-f4df-594b-9614-e55ac75e0ad5,wedding,100,low,0.2,0.03,0.54,0.23
94c54958-f4df-594b-9614-e55ac75e0ad5,basketball,75,high,0,0.14,0.14,0.72
94c54958-f4df-594b-9614-e55ac75e0ad5,fair,50,high,0.2,0.67,0.11,0.02
94c54958-f4df-594b-9614-e55ac75e0ad5,cooking,50,high,0,0.63,0.37,0
94c54958-f4df-594b-9614-e55ac75e0ad5,oysters,100,low,0.67,0,0.33,0
94c54958-f4df-594b-9614-e55ac75e0ad5,drinks,50,low,1,0,0,0
94c54958-f4df-594b-9614-e55ac75e0ad5,driving,75,low,0.09,0.91,0,0
94c54958-f4df-594b-9614-e55ac75e0ad5,hike,50,low,0.95,0.05,0,0
94c54958-f4df-594b-9614-e55ac75e0ad5,gala,100,high,0,0,0.02,0.98
94c54958-f4df-594b-9614-e55ac75e0ad5,dip,75,high,0,0.41,0.17,0.42
94c54958-f4df-594b-9614-e55ac75e0ad5,apples,100,high,0.02,0.49,0.49,0
94c54958-f4df-594b-9614-e55ac75e0ad5,social,0,low,1,0,0,0
94c54958-f4df-594b-9614-e55ac75e0ad5,brunch,0,high,0,0,0.69,0.31
94c54958-f4df-594b-9614-e55ac75e0ad5,birthday,0,high,0,0.85,0.15,0
e46af49d-cdd3-590b-a967-f6828714c380,gala,0,low,1,0,0,0
e46af49d-cdd3-590b-a967-f6828714c380,soup,75,high,0.04,0.21,0.42,0.33
e46af49d-cdd3-590b-a967-f6828714c380,basketball,75,high,0,0.59,0.29,0.12
e46af49d-cdd3-590b-a967-f6828714c380,apples,100,high,0,0.07,0.5,0.43
e46af49d-cdd3-590b-a967-f6828714c380,hike,50,low,0.75,0.25,0,0
e46af49d-cdd3-590b-a967-f6828714c380,wedding,100,high,0,0.06,0.41,0.53
e46af49d-cdd3-590b-a967-f6828714c380,fair,75,low,0,0.57,0.39,0.04
e46af49d-cdd3-590b-a967-f6828714c380,drinks,50,high,0,0.44,0.56,0
e46af49d-cdd3-590b-a967-f6828714c380,social,0,low,1,0,0,0
e46af49d-cdd3-590b-a967-f6828714c380,driving,75,low,0.14,0.43,0.35,0.08
e46af49d-cdd3-590b-a967-f6828714c380,takeout,0,high,0.91,0.09,0,0
e46af49d-cdd3-590b-a967-f6828714c380,dip,100,low,0.97,0,0.03,0
e46af49d-cdd3-590b-a967-f6828714c380,brunch,0,high,0,0.93,0.07,0
e46af49d-cdd3-590b-a967-f6828714c380,cooking,50,high,0,1,0,0
e46af49d-cdd3-590b-a967-f6828714c380,birthday,50,low,0.34,0.66,0,0
e46af49d-cdd3-590b-a967-f6828714c380,oysters,100,low,0.66,0,0.34,0
7409d007-304a-5577-a896-765481db99b1,gala,75,low,0.97,0.01,0.01,0.01
7409d007-304a-5577-a896-765481db99b1,basketball,0,high,0.32,0.68,0,0
7409d007-304a-5577-a896-765481db99b1,hike,0,low,0.75,0.23,0.02,0
7409d007-304a-5577-a896-765481db99b1,cooking,75,high,0.07,0.92,0.01,0
7409d007-304a-5577-a896-765481db99b1,wedding,50,low,0.95,0.05,0,0
7409d007-304a-5577-a896-765481db99b1,driving,0,high,0.25,0.75,0,0
7409d007-304a-5577-a896-765481db99b1,birthday,100,low,0.54,0.41,0.04,0.01
7409d007-304a-5577-a896-765481db99b1,brunch,100,high,0.1,0.44,0.43,0.03
7409d007-304a-5577-a896-765481db99b1,fair,75,low,0.4,0.6,0,0
7409d007-304a-5577-a896-765481db99b1,drinks,50,high,0,0.93,0.04,0.03
7409d007-304a-5577-a896-765481db99b1,takeout,50,high,0.11,0.87,0.02,0
7409d007-304a-5577-a896-765481db99b1,dip,100,high,0.65,0.33,0.01,0.01
7409d007-304a-5577-a896-765481db99b1,apples,100,low,0.98,0.02,0,0
7409d007-304a-5577-a896-765481db99b1,oysters,0,low,1,0,0,0
7409d007-304a-5577-a896-765481db99b1,soup,50,low,0.92,0.08,0,0
7409d007-304a-5577-a896-765481db99b1,social,75,high,1,0,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,fair,100,high,0,1,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,birthday,50,high,0,0.5,0.5,0
7c21b186-a369-517c-886a-cc1e6dbda63d,drinks,75,high,0,0.75,0,0.25
7c21b186-a369-517c-886a-cc1e6dbda63d,gala,0,low,1,0,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,soup,100,low,1,0,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,social,0,high,1,0,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,oysters,75,high,0.1,0.38,0.1,0.42
7c21b186-a369-517c-886a-cc1e6dbda63d,dip,100,high,0,1,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,cooking,50,high,0,0.43,0.57,0
7c21b186-a369-517c-886a-cc1e6dbda63d,wedding,75,low,0,0,0.5,0.5
7c21b186-a369-517c-886a-cc1e6dbda63d,hike,0,high,0,1,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,takeout,75,low,0,0.47,0.34,0.19
7c21b186-a369-517c-886a-cc1e6dbda63d,driving,50,low,0,1,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,basketball,0,low,0,1,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,brunch,50,low,0.7,0.3,0,0
7c21b186-a369-517c-886a-cc1e6dbda63d,apples,100,low,1,0,0,0
6f99df75-b80f-50d9-9d42-6b95cdb35122,driving,75,low,0.15,0.55,0.15,0.15
6f99df75-b80f-50d9-9d42-6b95cdb35122,gala,0,low,0.64,0.12,0.12,0.12
6f99df75-b80f-50d9-9d42-6b95cdb35122,fair,100,high,0.12,0.64,0.12,0.12
6f99df75-b80f-50d9-9d42-6b95cdb35122,soup,100,low,0.11,0.11,0.11,0.67
6f99df75-b80f-50d9-9d42-6b95cdb35122,oysters,50,high,0.7,0.1,0.1,0.1
6f99df75-b80f-50d9-9d42-6b95cdb35122,brunch,50,high,0.12,0.64,0.12,0.12
6f99df75-b80f-50d9-9d42-6b95cdb35122,cooking,0,low,0.5,0.32,0.09,0.09
6f99df75-b80f-50d9-9d42-6b95cdb35122,hike,75,low,0.3,0.48,0.11,0.11
6f99df75-b80f-50d9-9d42-6b95cdb35122,social,0,high,0.74,0.2,0.04,0.02
6f99df75-b80f-50d9-9d42-6b95cdb35122,drinks,100,low,0.67,0.21,0.01,0.11
6f99df75-b80f-50d9-9d42-6b95cdb35122,takeout,100,high,0.04,0.25,0.69,0.02
6f99df75-b80f-50d9-9d42-6b95cdb35122,wedding,75,high,0.02,0.2,0.48,0.3
6f99df75-b80f-50d9-9d42-6b95cdb35122,basketball,75,high,0.32,0.61,0.01,0.06
6f99df75-b80f-50d9-9d42-6b95cdb35122,apples,50,low,0.54,0.31,0.08,0.07
6f99df75-b80f-50d9-9d42-6b95cdb35122,birthday,0,high,0.28,0.54,0.15,0.03
6f99df75-b80f-50d9-9d42-6b95cdb35122,dip,50,low,0.5,0.33,0.11,0.06
86db8b0d-1873-52e4-960c-bbafeb7a77df,drinks,0,high,0.82,0.12,0.05,0.01
86db8b0d-1873-52e4-960c-bbafeb7a77df,driving,0,low,0.2,0.73,0.06,0.01
86db8b0d-1873-52e4-960c-bbafeb7a77df,basketball,50,low,0.48,0.37,0.13,0.02
86db8b0d-1873-52e4-960c-bbafeb7a77df,birthday,50,low,0.28,0.55,0.13,0.04
86db8b0d-1873-52e4-960c-bbafeb7a77df,wedding,75,low,0.76,0.02,0.21,0.01
86db8b0d-1873-52e4-960c-bbafeb7a77df,takeout,100,low,0.51,0.3,0.17,0.02
86db8b0d-1873-52e4-960c-bbafeb7a77df,oysters,0,high,0.69,0.19,0.11,0.01
86db8b0d-1873-52e4-960c-bbafeb7a77df,brunch,100,high,0.02,0.4,0.33,0.25
86db8b0d-1873-52e4-960c-bbafeb7a77df,gala,100,high,0.12,0.1,0.29,0.49
86db8b0d-1873-52e4-960c-bbafeb7a77df,dip,100,low,0.33,0.33,0.23,0.11
86db8b0d-1873-52e4-960c-bbafeb7a77df,soup,75,high,0.71,0.15,0.05,0.09
86db8b0d-1873-52e4-960c-bbafeb7a77df,apples,0,low,0.91,0.05,0.03,0.01
86db8b0d-1873-52e4-960c-bbafeb7a77df,fair,75,high,0.05,0.7,0.2,0.05
86db8b0d-1873-52e4-960c-bbafeb7a77df,cooking,50,high,0,0.98,0.02,0
86db8b0d-1873-52e4-960c-bbafeb7a77df,hike,75,low,0.89,0.05,0.03,0.03
86db8b0d-1873-52e4-960c-bbafeb7a77df,social,50,high,0.09,0.68,0.16,0.07
286c8e36-7466-518d-a670-7f4fdbb008de,social,100,high,0.1,0.22,0.39,0.29
286c8e36-7466-518d-a670-7f4fdbb008de,soup,75,low,0.41,0.28,0.25,0.06
286c8e36-7466-518d-a670-7f4fdbb008de,basketball,50,high,0.28,0.6,0.08,0.04
286c8e36-7466-518d-a670-7f4fdbb008de,fair,75,high,0.09,0.45,0.39,0.07
286c8e36-7466-518d-a670-7f4fdbb008de,hike,50,low,0.57,0.27,0.13,0.03
286c8e36-7466-518d-a670-7f4fdbb008de,birthday,100,high,0.07,0.23,0.24,0.46
286c8e36-7466-518d-a670-7f4fdbb008de,apples,0,low,0.58,0.22,0.12,0.08
